player_id,gamer_tag,favorite_game,player_rank,matches_played,win_rate_percent,average_ping_ms,total_playtime_hours,toxicity_reports,preferred_region,hardware_type,account_creation_date
GLB-022512,Player22511,Counter-Strike 2,Diamond,709 maç,31.3,9999,169.3,0,Asia,PC,"December 25, 2015"
GLB-022513,Player22512,Dota 2,Bronze,3195,64.5,41 ms,2474.1,0,EU West,PC,"September 28, 2016"
GLB-022514,Player22513,PES 2021,Global Elite,3836,66.7,77,2520.5,0,NA,PC,2018-01-06
GLB-022515,Player22514,Counter-Strike 2,gümüş,4707,58.3,109,1033.6,0,EU East,PC,"July 20, 2018"
GLB-022516,Player22515,Dota 2,Silver,445,51.7,65,4.4k,0,South America,Mobile,"March 30, 2022"
GLB-022517,Player22516,League of Legends,Silver,2173,49.0,9999,2536.5,0,NA,PC,26/04/2023
GLB-022518,Player22517,Apex Legends,Gold,3028,72.7,63,2130.7,0,South America,Mobile,"March 02, 2022"
GLB-022519,Player22518,Dota 2,Global Elite,1747,49.8,10,463.1,1,North America,PC,"February 10, 2018"
GLB-022520,Player22519,Counter-Strike 2,Silver,4630,64.6,16,1404.7,1,NA,Console,"November 12, 2023"
GLB-022521,Player22520,Valorant,Platinum,4479,36.9,65,967.9,1,South America,Console,"June 21, 2023"
GLB-022522,Player22521,cs2,Bronze,4578,30.5,23,1078.8,3,EU East,PC,"April 06, 2015"
GLB-022523,Player22522,League of Legends,Bronze,1510,30.9,23,2010.2,0,South America,PC,"April 22, 2015"
GLB-022524,Player22523,League of Legends,Diamond,4120,40.0,58,2450.9,0,EU East,Console,2016-03-31
GLB-022525,Player22524,Apex Legends,Global Elite,246,69.6,70,157.4,1,EU East,PC,"January 21, 2018"
GLB-022526,Player22525,Counter-Strike 2,Bronze,806,45.3,72,1872.2,0,South America,PC,"November 23, 2019"
GLB-022527,Player22526,cs2,Bronze,2974,37.7,106,1127.0,0,NA,PC,13/05/2024
GLB-022528,Player22527,Counter-Strike 2,Global Elite,1869,50.4%,76,1976.7,1,Asia,PC,"December 04, 2022"
GLB-022529,Player22528,cs2,Platinum,3255,70.5,74,2032.4,2,NA,PC,"October 06, 2019"
GLB-022530,Player22529,cs2,Gold,3658,70.3,70,734.0,0,EU West,PC,"September 19, 2023"
GLB-022531,Player22530,Apex Legends,Bronze,3490,37.2,101,728.8,5,NA,PC,04/08/2018
GLB-022532,Player22531,PES 2021,Diamond,2329,71.5,105,673.0,0,NA,PC,08/06/2022
GLB-002086,Player22532,Dota 2,Platinum,2547,35.7,116,2202.9,Sıfır,EU East,Mac,"May 27, 2021"
GLB-022534,Player22533,League of Legends,Global Elite,4734,32.3,74,1488.8,0,NA,PC,2023-04-08
GLB-022535,Player22534,Apex Legends,Platinum,1819,69.7,13,1521.3,0,EU East,PC,"April 14, 2015"
GLB-022536,  NoobMaster395 ,PES 2021,Silver,1460,39.9,94,2088.0,1,South America,Console,2024-08-03
GLB-022537,Player22536,PES 2021,Silver,2235,49.9,68,1769.6,2,Asia,Console,03/11/2016
GLB-022538,Player22537,PES 2021,Platinum,1668,33.3,118,1160.1,0,EU East,PC,2020-06-11
GLB-022539,Player22538,Dota 2,gümüş,2581,71.8,67,2761.3,0,EU East,PC,2022-09-10
GLB-022540,Player22539,Valorant,gümüş,2796,62.9,70,1122.6,1,NA,PC,"May 15, 2020"
GLB-022541,Player22540,PES 2021,Bronze,3179,62.3,45,1691.1,1,North America,Mobile,"January 27, 2016"
GLB-022542,Player22541,League of Legends,Global Elite,3774,46.9,39,2443.9,0,Asia,PC,"May 29, 2019"
GLB-022543,Player22542,PES 2021,Silver,4285,67.6,87,218.5,0,NA,Console,2023-08-05
GLB-022544,Player22543,Counter-Strike 2,Platinum,2699,52.7,65,1586.6,0,NA,PC,"July 31, 2023"
GLB-022545,Player22544,League of Legends,Diamond,3140,52.6,63,2537.3,0,NA,PC,2022-12-11
GLB-015819,Player22545,cs2,Global Elite,3415,47.4,7,2.7k,0,EU East,PC,"May 05, 2020"
GLB-022547,Player22546,cs2,Bronze,2203,46.2%,75,839.7,0,EU West,PC,"July 13, 2020"
GLB-022548,Player22547,Counter-Strike 2,Global Elite,1040,60.5,101,550.5,Sıfır,Asia,PC,2021-02-27
GLB-022549,Player22548,Counter-Strike 2,Silver,4819,71.2,86,1729.2,1,Asia,PC,"October 25, 2015"
GLB-022550,Player22549,Counter-Strike 2,Platinum,4991,34.6,52,1857.7,0,NA,Console,2020-08-20
GLB-022551,Player22550,Counter-Strike 2,Gold,1830,71.6,57,1850.5,1,South America,Mac,"February 17, 2022"
GLB-022552,Player22551,League of Legends,Global Elite,4198,72.3,32,2437.1,0,EU West,PC,2021-12-15
GLB-022553,Player22552,PES 2021,,3226,36.2,108,1188.5,2,EU West,Console,14/11/2021
GLB-022554,Player22553,PES 2021,Silver,312 maç,70.2,78,608.1,Sıfır,Asia,PC,22/12/2015
GLB-022555,Player22554,PES 2021,Silver,289,52.8,28,2034.3,1,South America,PC,"October 08, 2018"
GLB-013275,Player22555,Dota 2,Silver,1586,44.1,116,365.1,0,NA,PC,2021-05-27
GLB-022557,Player22556,PES 2021,,3446,34.3,,469.6,0,Asia,PC,12/10/2016
GLB-027977,Player22557,Dota 2,Platinum,3747,33.1,110,606.0,0,EU East,Console,16/06/2017
GLB-022559,Player22558,PES 2021,Silver,2491,69.7,117,897.4,0,EU East,PC,"March 22, 2022"
GLB-022560,Player22559,League of Legends,Bronze,4845,59.8,49 ms,2444.4,0,EU East,PC,"June 01, 2017"
GLB-022561,Player22560,PES 2021,Platinum,4292,47.7,10,2931.1,0,Asia,PC,2021-04-10
GLB-022562,Player22561,League of Legends,Silver,2170,58.9,88,211.7,0,EU East,PC,"April 03, 2017"
GLB-022563,Player22562,Counter-Strike 2,Global Elite,2446,32.7,92,2102.5,1,EU West,Console,"December 02, 2019"
GLB-022564,Player22563,cs2,Global Elite,1991,42.7,62,507.3,0,South America,PC,"January 29, 2018"
GLB-022565,Player22564,Counter-Strike 2,Global Elite,572,48.5,78,1880.7,0,EU West,Console,2019-11-02
GLB-022566,Player22565,Apex Legends,Silver,4832,57.2,65,2921.7,1,EU West,PC,14/06/2018
GLB-022567,Player22566,Valorant,Silver,,48.7,33,1419.4,5,Asia,PC,20/10/2020
GLB-022568,Player22567,Counter-Strike 2,Gold,4218,54.3,66,1451.1,0,NA,PC,2022-06-12
GLB-022569,Player22568,Valorant,Gold,667,56.5,105,2231.9,1,EU West,PC,2017-10-13
GLB-022570,Player22569,Valorant,Global Elite,4581,40.2,116,"8,471",0,NA,PC,2022-02-24
GLB-022571,Player22570,Valorant,Gold,1964,56.6,45,1753.8,0,South America,Console,"April 15, 2023"
GLB-022572,Player22571,Valorant,Platinum,525,59.4,44,1562.6,0,EU West,Console,09/09/2018
GLB-022573,Player22572,Valorant,Gold,936,46.4,19,770.6,0,NA,Console,"January 10, 2020"
GLB-011526,Player22573,Valorant,Bronze,720,35.7,89,2876.3,1,EU East,PC,2021-07-29
GLB-022575,Player22574,League of Legends,Diamond,633,41.7,64,753.7,3,Asia,PC,"April 22, 2020"
GLB-022576,Player22575,PES 2021,Diamond,2715,70.4,64,1054.2,0,NA,PC,18/06/2019
GLB-022577,Player22576,cs2,Platinum,157,37.5,34,1751.8,0,South America,PC,28/07/2015
GLB-022578,Player22577,Dota 2,Silver,3337,38.7,53,2074.1,10,EU West,Console,2023-09-20
GLB-022579,Player22578,Apex Legends,Global Elite,1491,45.9,57,2749.5,0,EU West,PC,2018-08-26
GLB-022757,Player22579,Dota 2,Silver,4344,31.0,50,2887.0,0,Asia,Console,"April 21, 2020"
GLB-022581,Player22580,Counter-Strike 2,Silver,3723,69.7,92,1688.2,0,EU West,Mobile,2021-10-29
GLB-022582,  NoobMaster29 ,Valorant,Bronze,4199,40.0,53,2923.5,0,NA,PC,07/07/2023
GLB-022675,Player22582,League of Legends,Gold,1395,52.4,69,1864.9,1,EU West,PC,18/04/2016
GLB-022584,Player22583,Apex Legends,Bronze,4585,32.5,58,789.5,0,EU East,PC,"March 04, 2022"
GLB-022585,Player22584,League of Legends,,2333,36.0,103,305.7,0,Asia,PC,14/07/2015
GLB-022586,Player22585,Dota 2,Diamond,1587,50.3,30,372.3,0,EU West,Console,2024-01-24
GLB-022587,Player22586,Dota 2,Platinum,2476,68.1,48,1341.8,0,NA,PC,2022-01-23
GLB-022588,Player22587,cs2,Bronze,4451,71.7,32,874.7,2,EU East,Mobile,26/02/2019
GLB-022589,Player22588,Valorant,,3365,66.6,31,1582.4,1,NA,PC,"April 30, 2017"
GLB-022590,Player22589,League of Legends,Silver,4059,64.0,21,2604.3,0,NA,PC,"November 27, 2016"
GLB-022591,Player22590,Counter-Strike 2,Diamond,1141,72.7,114,2687.0,0,Asia,Console,17/12/2022
GLB-022592,Player22591,Dota 2,Silver,808,48.7,,3.8k,0,EU East,PC,"April 08, 2015"
GLB-022593,Player22592,PES 2021,Silver,4659,42.4%,95,839.0,None,South America,Console,2022-07-12
GLB-022594,Player22593,Apex Legends,Gold,242,33.2,62,2889.5,0,NA,PC,07/05/2018
GLB-022595,Player22594,Valorant,Silver,290,57.7,28,1513.2,0,Asia,PC,"July 23, 2018"
GLB-022596,Player22595,Apex Legends,gümüş,4820,72.0,88,2971.6,1,Asia,Console,"December 03, 2022"
GLB-022597,Player22596,cs2,Platinum,1669,49.3,26,59.8,3,South America,PC,"February 15, 2021"
GLB-022598,Player22597,Dota 2,Bronze,2690,33.5,51,2374.6,1,Asia,Mobile,"September 16, 2021"
GLB-022599,Player22598,Counter-Strike 2,Diamond,355,65.0,27,2677.9,2,EU East,Mobile,"January 16, 2017"
GLB-022600,Player22599,PES 2021,Diamond,3999,46.9,62,1940.6,2,EU West,Console,30/09/2023
GLB-022601,Player22600,Dota 2,Diamond,383,66.2,69,661.1,0,Asia,PC,"November 29, 2023"
GLB-022602,Player22601,Dota 2,Gold,4777,74.6,36,1400.1,0,EU East,PC,"June 19, 2024"
GLB-022603,Player22602,PES 2021,Silver,1789,55.3,118,1984.2,1,South America,PC,"August 09, 2021"
GLB-022604,Player22603,Apex Legends,Gold,344,42.6,52,396.6,0,EU West,PC,2021-10-23
GLB-022605,Player22604,PES 2021,Gold,1257,64.3,88,1397.9,None,EU East,PC,"May 31, 2018"
GLB-022606,Player22605,Counter-Strike 2,Silver,3015,46.4,80,1605.6,5,Asia,Mobile,09/05/2020
GLB-022607,Player22606,PES 2021,Global Elite,4680,41.9,37,2835.7,0,Asia,Console,"May 20, 2016"
GLB-022608,Player22607,PES 2021,Gold,1714,73.9,117,732.0,1,Asia,PC,"December 20, 2017"
GLB-022609,Player22608,cs2,Gold,2190,150.5,95,1193.0,0,South America,PC,2020-04-28
GLB-022610,Player22609,Valorant,Diamond,4711,62.1,115,1130.2,0,Asia,PC,"September 21, 2023"
GLB-022611,Player22610,Dota 2,Platinum,3779,37.8,31,86.2,None,Asia,Mobile,"May 18, 2019"
GLB-022612,Player22611,Apex Legends,Bronze,974,70.2,109,1441.3,0,EU West,PC,"May 22, 2018"
GLB-022613,Player22612,Counter-Strike 2,Bronze,4540,65.6,116,2453.7,0,Asia,PC,"September 27, 2023"
GLB-022614,Player22613,Apex Legends,,3604,51.5,,2032.7,0,EU West,Console,26/10/2020
GLB-027231,Player22614,Dota 2,Gold,3501,61.0,61,355.8,0,NA,Console,"December 25, 2022"
GLB-022616,Player22615,Apex Legends,Gold,3105,39.7,77,759.8,1,EU West,PC,"March 01, 2017"
GLB-022617,Player22616,Valorant,Global Elite,366,37.2,74,2147.7,1,EU West,PC,"March 22, 2023"
GLB-022618,Player22617,Valorant,Global Elite,2982,51.9,90,2881.0,1,EU West,PC,15/11/2017
GLB-022619,Player22618,Apex Legends,Platinum,3955,59.4,35,1867.7,0,EU East,PC,"October 30, 2022"
GLB-022620,Player22619,Apex Legends,Bronze,518,48.6,78,2730.3,0,Asia,PC,11/09/2022
GLB-022621,Player22620,Counter-Strike 2,Global Elite,366 maç,55.0,114,701.6,1,EU West,PC,"February 04, 2017"
GLB-022622,Player22621,cs2,Gold,-15,55.7,41,2594.9,1,EU East,PC,2021-08-26
GLB-022623,Player22622,League of Legends,Platinum,2067,71.6,103,2368.1,0,South America,Console,18/10/2017
GLB-022624,Player22623,Apex Legends,Global Elite,3938,55.8,99,1501.7,0,EU East,Console,24/09/2018
GLB-022625,Player22624,cs2,Silver,4052,%43,97,574.6,0,NA,PC,"November 22, 2016"
GLB-022626,Player22625,Apex Legends,Diamond,1893,50.1,82,2047.9,0,NA,Console,2016-06-28
GLB-022627,Player22626,cs2,Bronze,1903,34.8,117,2670.0,0,EU West,Console,"June 03, 2018"
GLB-022628,Player22627,Counter-Strike 2,Platinum,233,36.0,53,2136.9,0,Asia,PC,12/10/2017
GLB-022629,Player22628,Dota 2,Silver,2150,53.5,13,1476.2,0,South America,Console,31/07/2023
GLB-022630,Player22629,PES 2021,Silver,2591,37.0,81,766.5,0,Asia,Mobile,07/05/2018
GLB-022631,Player22630,League of Legends,Bronze,3445,58.0,119,2440.4,0,Asia,Console,23/04/2019
GLB-022632,Player22631,PES 2021,Global Elite,2849,39.7,8,556.1,0,South America,Mac,"May 15, 2023"
GLB-022633,Player22632,Counter-Strike 2,Gold,Yok,54.8,94,709.8,0,EU West,Mobile,"July 17, 2024"
GLB-022634,Player22633,League of Legends,Platinum,3794,%58,47,2042.0,5,South America,PC,"September 20, 2016"
GLB-022635,Player22634,Valorant,Gold,544 maç,43.3,119,916.4,,South America,PC,26/05/2019
GLB-022636,Player22635,Counter-Strike 2,Silver,1551,59.5,55,213.1,0,EU West,Mobile,08/05/2021
GLB-022637,Player22636,Apex Legends,Platinum,3247,65.0,84,2835.1,0,EU West,Console,19/11/2015
GLB-022638,Player22637,PES 2021,Gold,1986,55.9,85,1379.6,0,South America,Console,"September 14, 2023"
GLB-022639,Player22638,Valorant,Global Elite,2284,53.1,13,754.5,0,Asia,PC,16/09/2018
GLB-022640,Player22639,cs2,Silver,3286,64.0,36,2607.7,3,EU West,Console,08/10/2021
GLB-022641,Player22640,Counter-Strike 2,gümüş,2959,39.8,35,1655.0,1,Asia,PC,2019-02-02
GLB-022642,Player22641,Apex Legends,Platinum,3437,57.8,68,2046.1,0,North America,PC,2021-02-12
GLB-022643,Player22642,Valorant,Bronze,3001,55.0,54,627.9,2,EU West,Console,"July 31, 2023"
GLB-022644,Player22643,Dota 2,Gold,4213,70.1,104,1.9k,0,Asia,Console,31/01/2020
GLB-022645,Player22644,cs2,Gold,4606,39.8,111,2747.3,2,NA,Console,"June 06, 2022"
GLB-022646,Player22645,Apex Legends,Platinum,3256,57.3,55,1908.5,0,Asia,PC,"May 03, 2024"
GLB-022647,Player22646,Valorant,Gold,1605,63.1,18,2099.8,0,Asia,Console,2023-10-25
GLB-022648,Player22647,Counter-Strike 2,Gold,4421,43.7,47,699.4,1,Asia,PC,09/06/2017
GLB-022649,Player22648,Valorant,Gold,3933,44.4,87,2956.9,1,Asia,PC,29/01/2023
GLB-022650,Player22649,League of Legends,Gold,1765,66.2,40,2634.2,2,EU West,PC,30/11/2016
GLB-022651,Player22650,Apex Legends,Platinum,525,52.9,16,2964.6,0,NA,PC,"July 22, 2021"
GLB-022652,Player22651,Valorant,,436,50.8,89,538.5,1,EU West,Mac,2015-10-27
GLB-022653,Player22652,cs2,Silver,703,35.4,91,897.7,0,EU East,PC,"April 19, 2016"
GLB-022654,Player22653,Dota 2,Platinum,3019,%63,100,2790.6,0,Asia,Console,24/05/2023
GLB-022655,Player22654,Counter-Strike 2,Platinum,4887,54.2,37,191.4,1,South America,PC,16/03/2015
GLB-022656,Player22655,PES 2021,Diamond,599 maç,66.8,98,539.2,1,EU West,PC,28/06/2021
GLB-022657,Player22656,Apex Legends,Bronze,3963,54.6,117,2787.7,0,South America,Console,2017-04-09
GLB-022658,Player22657,Valorant,Silver,3452,,38,1946.3,0,Asia,PC,"October 29, 2023"
GLB-022659,Player22658,Counter-Strike 2,Gold,388,73.2,9999,1573.3,0,South America,Console,2018-02-19
GLB-022660,Player22659,Apex Legends,Platinum,2595,74.8,99,2745.5,0,Asia,Console,16/02/2023
GLB-022661,Player22660,PES 2021,Global Elite,3412,44.3,74,1195.9,0,EU West,Console,2022-11-14
GLB-022662,Player22661,League of Legends,Platinum,203,67.2,32,2656.4,0,EU West,PC,"March 08, 2016"
GLB-007227,Player22662,Dota 2,Global Elite,-15,45.1,36,994.0,0,NA,Mobile,30/10/2019
GLB-022664,Player22663,cs2,gümüş,920 maç,56.5,8,1590.5,0,Asia,PC,22/09/2023
GLB-014978,,PES 2021,Platinum,2603,60.3,82,1259.8,0,EU West,Console,"April 08, 2023"
GLB-022666,Player22665,Dota 2,gümüş,2331,30.9,14,111.0,1,NA,PC,"December 05, 2017"
GLB-022667,Player22666,Dota 2,Bronze,2444,65.4,52,2494.0,None,EU East,PC,"January 17, 2017"
GLB-022668,Player22667,Counter-Strike 2,Platinum,713,70.7,33,1612.4,0,South America,Console,"June 21, 2024"
GLB-022669,Player22668,League of Legends,Global Elite,1301,49.2,9,608.4,0,NA,PC,22/10/2020
GLB-022670,Player22669,Counter-Strike 2,Global Elite,861,34.0,22,2345.1,0,South America,Console,2023-02-24
GLB-022671,Player22670,PES 2021,Bronze,1583,47.2,117,166.4,0,NA,PC,"March 20, 2017"
GLB-022672,Player22671,Valorant,Platinum,2957,54.9,95,"4,600",None,South America,PC,24/11/2024
GLB-022673,Player22672,Apex Legends,Silver,2053,58.0,116,1480.8,1,South America,Console,"November 23, 2023"
GLB-022674,,Apex Legends,Bronze,4357,54.4,94,1993.9,0,EU West,Console,"October 18, 2017"
GLB-026819,Player22674,Dota 2,Diamond,701,45.3%,44,2043.1,1,NA,PC,"December 08, 2019"
GLB-022676,Player22675,League of Legends,Gold,972,42.6,98,2245.5,0,Asia,PC,"March 20, 2022"
GLB-022677,Player22676,Dota 2,Diamond,188,38.9,58,2118.8,0,EU East,PC,"October 07, 2023"
GLB-022678,Player22677,cs2,Silver,3691,%52,93,1161.8,10,Asia,PC,"November 09, 2019"
GLB-022679,Player22678,Counter-Strike 2,Platinum,2898,62.3,20,2146.2,0,South America,Console,13/09/2015
GLB-022680,Player22679,Apex Legends,Silver,2037,47.0,103,1651.7,0,South America,Console,"February 27, 2022"
GLB-022681,Player22680,Counter-Strike 2,Bronze,1010,40.9,70,1190.8,10,EU East,Console,2017-08-16
GLB-022682,Player22681,Dota 2,Global Elite,1099,62.2,118,2072.3,0,EU East,PC,"July 13, 2023"
GLB-022683,Player22682,Valorant,Silver,2298,45.8%,58,2693.8,0,NA,PC,2017-02-06
GLB-022684,Player22683,Apex Legends,Silver,649,63.6,28,1810.3,0,South America,Console,"January 16, 2024"
GLB-022685,Player22684,Dota 2,Platinum,4835,38.3,78,1704.3,3,Asia,PC,"August 14, 2015"
GLB-022686,Player22685,cs2,Platinum,3912,30.3,12,1209.4,0,South America,PC,"May 30, 2018"
GLB-022687,Player22686,Dota 2,Global Elite,377,52.7%,50,1274.7,None,NA,Console,2021-06-20
GLB-022688,Player22687,Apex Legends,Diamond,666,74.8,83,429.9,0,EU West,PC,2024-07-04
GLB-022689,Player22688,Valorant,Bronze,4307,64.5,23,2516.6,1,Asia,Console,01/06/2015
GLB-022690,Player22689,PES 2021,Global Elite,Yok,44.2,60,2181.6,1,EU East,PC,2017-03-05
GLB-022691,Player22690,Counter-Strike 2,Diamond,2412,38.2,103,1892.3,0,EU East,PC,2020-07-06
GLB-022692,Player22691,Valorant,Diamond,3502,73.0,16,655.1,3,NA,Mobile,09/04/2024
GLB-022693,Player22692,Dota 2,Diamond,3818,46.9,6,33.4,Sıfır,NA,Console,2017-06-25
GLB-022694,Player22693,Apex Legends,Bronze,919,46.7,91,1836.7,0,EU West,Console,23/05/2023
GLB-022695,Player22694,Valorant,Silver,4995,71.2,112,1452.5,0,EU East,PC,2019-05-26
GLB-022696,Player22695,cs2,Gold,Yok,66.5,93,2635.2,0,Asia,PC,2023-01-12
GLB-022697,Player22696,cs2,Global Elite,4004,150.5,104,739.2,0,Asia,PC,"November 28, 2024"
GLB-022698,Player22697,League of Legends,Silver,3265,60.1,110,272.3,0,EU West,PC,2018-01-12
GLB-022699,Player22698,Apex Legends,Diamond,1477,38.6,98,966.5,1,Asia,Console,"December 13, 2024"
GLB-022700,Player22699,Dota 2,Diamond,2782,38.5,92,409.0,0,EU East,Console,2016-11-17
GLB-022701,Player22700,Apex Legends,Diamond,4842,70.8,92,1784.4,0,Asia,PC,"June 08, 2016"
GLB-022702,Player22701,Dota 2,Silver,1318,46.0,64,1653.0,0,NA,Mobile,2019-03-27
GLB-022703,Player22702,League of Legends,Gold,1040,71.1,41,1644.1,0,Asia,PC,"January 09, 2022"
GLB-022704,Player22703,PES 2021,Silver,1197,73.6,109,1714.3,2,EU East,Console,2021-07-03
GLB-022705,Player22704,Apex Legends,Silver,1323,33.8,36,408.8,2,South America,PC,"June 14, 2021"
GLB-022706,Player22705,cs2,Gold,2321,73.0,27,596.3,0,EU West,PC,"September 20, 2021"
GLB-022707,Player22706,Counter-Strike 2,Silver,263,64.1,11,2199.9,0,EU East,Console,"January 25, 2016"
GLB-022708,Player22707,Valorant,Global Elite,1341,64.7,97,,2,EU East,Console,"July 12, 2023"
GLB-022709,Player22708,PES 2021,Bronze,1732,66.2,77 ms,1417.1,2,Asia,Console,2021-06-25
GLB-022710,Player22709,Valorant,Global Elite,2381,55.6,80,2733.2,Sıfır,EU East,PC,05/10/2017
GLB-022711,Player22710,Counter-Strike 2,Bronze,2935,64.5,43 ms,2052.5,0,NA,PC,09/07/2017
GLB-022712,Player22711,Counter-Strike 2,Global Elite,2795,73.2,109,837.4,-1,NA,PC,23/03/2020
GLB-022713,Player22712,Valorant,Bronze,2749,51.4,34,570.8,0,NA,PC,"December 17, 2019"
GLB-022714,Player22713,PES 2021,Silver,4025,41.5,64,1030.6,0,EU West,PC,2019-02-18
GLB-022715,Player22714,Dota 2,Bronze,1503,39.1,119,905.4,0,EU East,Mobile,"April 05, 2023"
GLB-022716,Player22715,Dota 2,Platinum,2249,34.4,22,2425.0,0,NA,Console,21/02/2024
GLB-022717,Player22716,Valorant,Bronze,798,%63,60,33.2,0,Asia,Console,"March 31, 2023"
GLB-022718,Player22717,Valorant,Diamond,3598,57.6,63,2062.5,0,Asia,PC,2020-02-12
GLB-022719,Player22718,Dota 2,Global Elite,4350,39.0,72,2408.0,0,EU West,Console,2016-11-14
GLB-022720,Player22719,Dota 2,Global Elite,4074,31.9,75,2796.0,0,EU East,Console,"June 04, 2021"
GLB-022721,Player22720,Dota 2,Bronze,4324,67.9,6,2776.3,0,EU West,Mobile,2019-08-19
GLB-022722,Player22721,Valorant,Platinum,Yok,34.9,118,1014.4,2,Asia,Mobile,2020-03-29
GLB-022723,Player22722,Dota 2,Bronze,804,39.5,58,410.7,0,Asia,Console,01/06/2015
GLB-022724,Player22723,League of Legends,Gold,4415,48.0,116,478.0,1,EU East,PC,"March 14, 2024"
GLB-022725,Player22724,cs2,Bronze,1754,63.7,23 ms,2483.5,1,South America,Console,2020-06-23
GLB-022726,Player22725,Valorant,Bronze,1062,41.9,22,1057.5,2,South America,Console,"September 19, 2015"
GLB-022727,Player22726,League of Legends,Platinum,487,61.6,101,774.8,0,NA,Console,"September 30, 2024"
GLB-022728,Player22727,Apex Legends,Bronze,4842,41.8,27,2174.2,0,NA,PC,21/12/2022
GLB-022729,Player22728,Valorant,Gold,1568,30.9,24,2258.5,0,EU East,Console,2021-11-15
GLB-022730,Player22729,League of Legends,Gold,1942,37.3,70,735.4,0,South America,PC,16/08/2022
GLB-022731,Player22730,League of Legends,Silver,1398,74.1,27,1830.2,5,Asia,PC,2021-05-18
GLB-022732,Player22731,Counter-Strike 2,Global Elite,2820,64.8,91,179.6,5,Asia,Console,11/02/2022
GLB-022733,Player22732,Valorant,Gold,3973,56.1,82,2851.7,0,Asia,Mobile,2017-10-09
GLB-022734,Player22733,cs2,Silver,2813,37.4,76,800.6,1,South America,PC,08/11/2020
GLB-022735,Player22734,Apex Legends,Global Elite,4629,63.3,80,366.3,0,NA,PC,"May 16, 2024"
GLB-022736,Player22735,Dota 2,Platinum,1988,47.5,25,2477.2,1,Asia,Mobile,"September 16, 2023"
GLB-022737,Player22736,Dota 2,Bronze,1710,51.9,6,2621.3,0,South America,Console,"September 16, 2022"
GLB-022738,Player22737,Counter-Strike 2,Diamond,963,55.8,19,1774.3,0,EU West,Console,2021-12-03
GLB-022739,Player22738,Dota 2,Bronze,4363,51.9,97,1785.1,0,South America,Console,2021-02-12
GLB-022740,Player22739,Apex Legends,Diamond,4348,70.9,20,1592.1,0,EU East,PC,2015-02-08
GLB-022741,Player22740,Valorant,Gold,1305,39.6,17,890.0,0,EU West,PC,2019-05-03
GLB-022742,Player22741,Counter-Strike 2,gümüş,4729,51.5,10,1845.8,0,EU East,Console,16/06/2018
GLB-022743,Player22742,Dota 2,Bronze,1036,56.4,28,1218.5,3,Asia,Mobile,"December 29, 2020"
GLB-022744,Player22743,Dota 2,Bronze,1625,32.2,101,257.8,0,South America,PC,"June 21, 2019"
GLB-022745,Player22744,Valorant,Gold,2018,43.0,99,2116.9,0,South America,PC,2023-12-26
GLB-022746,Player22745,Dota 2,Silver,4456,68.6,59,2251.7,0,South America,PC,"August 15, 2018"
GLB-022747,Player22746,Counter-Strike 2,Silver,4035,49.3,70,2936.8,2,EU East,Mac,10/09/2023
GLB-022748,Player22747,Counter-Strike 2,Silver,1758,49.4,20,1192.5,0,EU West,Mobile,2024-04-23
GLB-022749,Player22748,League of Legends,Global Elite,4238,33.4,46,1543.7,0,Asia,PC,"December 02, 2020"
GLB-022750,Player22749,cs2,Global Elite,4319,53.7,111,2.5k,0,EU West,PC,28/11/2017
GLB-022751,Player22750,PES 2021,Bronze,4108,69.9,93,18.3,0,EU East,Mac,"March 15, 2017"
GLB-022752,Player22751,Valorant,Silver,3060,41.0,102,4.8k,0,EU East,PC,2022-03-28
GLB-022753,Player22752,Valorant,Gold,274,64.2,57,978.7,0,NA,PC,26/12/2015
GLB-022754,Player22753,PES 2021,Platinum,4116,59.3,16,1213.8,0,South America,Console,2021-11-14
GLB-022755,Player22754,Dota 2,Gold,2369,74.1,76,1922.0,10,Asia,PC,05/12/2016
GLB-022756,Player22755,Valorant,Bronze,3999,68.8,46,1203.2,1,EU West,Console,"March 07, 2023"
GLB-022757,Player22756,Valorant,Diamond,,70.3,94,184.0,0,EU East,PC,"August 14, 2020"
GLB-022758,Player22757,Counter-Strike 2,Silver,3363,47.2,55,2820.3,3,EU East,Console,"October 19, 2023"
GLB-022759,Player22758,Valorant,Bronze,4735,33.8,91,2766.6,2,EU West,PC,2015-07-04
GLB-022760,Player22759,Valorant,Silver,811,47.3,59,447.7,0,EU West,PC,2017-11-19
GLB-022761,Player22760,Counter-Strike 2,Platinum,2960,39.8,54,,1,EU East,Console,2015-06-15
GLB-022762,Player22761,Counter-Strike 2,Gold,4635,35.1,98,613.6,Sıfır,EU West,PC,23/12/2015
GLB-022763,Player22762,Apex Legends,Global Elite,1824,70.9,5,926.4,0,EU East,PC,"April 26, 2021"
GLB-022764,Player22763,PES 2021,Global Elite,259,71.8,95,1007.1,1,Asia,Mobile,"October 01, 2020"
GLB-022765,Player22764,League of Legends,Platinum,2625,49.1,33,1324.6,0,EU East,PC,2016-10-07
GLB-022766,Player22765,Valorant,Global Elite,2164,150.5,32,1435.0,0,Asia,PC,"August 13, 2019"
GLB-022767,Player22766,PES 2021,Gold,957,51.3,9,1150.7,0,Asia,Console,2015-12-23
GLB-022768,Player22767,Apex Legends,Diamond,-15,53.3%,76,856.6,0,NA,PC,18/10/2024
